TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
7412,39030,5.2657852131678355
31824,237238,7.454688285570638
18166,118588,6.528019376857866
61266,542711,8.858273757059381
4145,28856,6.961640530759952
22648,191931,8.474523136700812
4687,26093,5.56710049071901
28721,192610,6.706242818843355
3479,23142,6.6519114688128775
13094,101161,7.725752252940278
58455,474458,8.11663672910786
13490,91341,6.771015567086731
10849,71646,6.603926629182413
26207,179612,6.853588735833937
2552,19721,7.727664576802508
42617,376286,8.82948119295117
12234,111876,9.14467876410005
393828,3482532,8.842774002864195
52103,498343,9.564574016851237
26641,203977,7.656506887879584
29836,273954,9.18199490548331
37767,319889,8.470066460137156
573224,3688235,6.43419500928084
39012,270085,6.9231262175740795
34528,224682,6.507240500463392
26846,217514,8.102287119123892
42680,379073,8.881747891283974
6758,44025,6.514501331754957
11636,103846,8.924544517016157
9699,85158,8.780080420661925
21826,160850,7.369650875103088
125111,954947,7.632798075309125
18459,160748,8.70838073568449
94075,539220,5.731809726282222
237335,1477868,6.2269281816841175
61099,489360,8.009296387829588
15846,117607,7.421873027893475
35142,254548,7.243412440953844
26386,160631,6.087735920563936
839771,5542790,6.600358907368794
11995,111020,9.255523134639432
10934,90868,8.310590817633072
449739,3401088,7.562359501844403
14368,130769,9.101405902004455
41869,319001,7.619026009696912
9998,92985,9.300360072014403
391886,2964974,7.565909473673466
6071,48041,7.913193872508647
81671,749313,9.17477439972573
363628,2900868,7.977570484121134
58311,397208,6.811887979969474
26276,210974,8.029152077941848
8951,61734,6.89688302982907
60932,487582,8.002067878947022
33526,233869,6.975750164051781
317236,2388162,7.528029605719401
8869,79158,8.925245236216034
79077,585152,7.399774902942702
7934,54746,6.90017645576002
99995,781367,7.814060703035151
7786,60430,7.7613665553557665
21196,179412,8.464427250424608
156212,1237336,7.920876757227358
19474,154880,7.953168327000102
17720,122392,6.906997742663657
43109,351463,8.152891507573825
6062,55400,9.138898053447708
30285,269462,8.897540036321612
11301,102024,9.027873639500928
247460,2253004,9.104517901883133
42092,415940,9.881687731635465
24495,191136,7.803061849357012
23543,212691,9.034150278214332
34104,281721,8.260643912737509
523649,3119706,5.957628105849529
34772,234621,6.747411710571725
30479,195197,6.40431116506447
18520,155539,8.39843412526998
35799,289841,8.096343473281376
6695,32125,4.798356982823003
10822,92092,8.509702457956015
8342,70693,8.474346679453369
20572,150507,7.316109274742368
98141,739194,7.531959120041573
17815,152274,8.547516138085882
86668,521844,6.02118428947247
196561,1099752,5.594965430578802
53492,416709,7.7901181485081885
15094,110508,7.3213197296939185
28848,225073,7.802031336661121
19891,122259,6.146448142375949
200387,1490815,7.43967922070793
11798,102816,8.714697406340058
9412,75025,7.971206969825754
513974,3811809,7.416345963025367
11761,107126,9.108579202448771
35347,252637,7.147339236710329
7364,69929,9.496061922868007
398978,2753756,6.902024673039616
6297,42252,6.709861838970938
71686,648544,9.047010573891693
260524,2156158,8.276235586740569
53830,359560,6.679546721159205
24566,197309,8.031791907514451
7450,55553,7.456778523489933
48227,385693,7.997449561448981
28695,208927,7.280954870186443
348429,2606899,7.481865745962592
6472,53948,8.335599505562422
81208,556032,6.8470101467835685
7129,48366,6.7844017393743865
66913,469499,7.016558815177918
6416,51011,7.950592269326683
20121,167500,8.324635952487451
138895,1030525,7.419453544044062
17828,137728,7.72537581332735
15427,113864,7.380825824852531
40894,312078,7.63138846774588
4757,39379,8.278116459953752
27019,258346,9.561641807616862
10988,118847,10.816072078631233
149288,1499488,10.044263437114838
35102,371251,10.576348925987123
30038,269363,8.967407949930088
22564,216421,9.591428824676475
32604,339503,10.412924794503741
397592,2968372,7.465874564880581
29948,257864,8.610391344997996
33231,233311,7.020884114230689
18175,170365,9.373590096286108
30965,274917,8.878314225738738
4915,28447,5.787792472024415
11698,114056,9.75004274234912
8042,83278,10.355384232777915
17414,156782,9.003215803376593
73405,624910,8.51318030106941
15054,161019,10.696094061379036
79176,518908,6.553854703445489
137454,940790,6.844398853434604
41466,356674,8.601601311918198
14591,117813,8.074360907408677
23699,222318,9.380902147769948
14254,112280,7.877087133436229
90885,748163,8.231974473235407
11505,122840,10.67709691438505
8286,79467,9.590514120202752
408686,3219668,7.878097121017113
11508,110023,9.56056656239138
35404,276641,7.813834594961022
7287,75611,10.376149306985042
345473,2853567,8.259884274603225
4852,41078,8.466199505358615
56961,576554,10.121907972121276
156881,1446666,9.221422606944117
46481,392038,8.434371033325444
21395,197485,9.23042767001636
8547,64174,7.508365508365508
44642,408162,9.143004345683437
26802,275366,10.274084023580329
292812,2382972,8.138232039670505
5844,53608,9.173169062286105
57984,503738,8.68753449227373
6514,51481,7.9031317163033465
48301,391423,8.10382807809362
5956,50575,8.491437206178643
19117,181607,9.499764607417482
114573,1024787,8.944402258821887
18925,174113,9.200158520475561
15368,132536,8.624154086413327
37470,337243,9.000346944222045
4595,47347,10.304026115342763
14334,156788,10.938188921445514
7036,69805,9.921119954519613
51121,617091,12.07118405352008
23361,238314,10.20136124309747
20084,168245,8.377066321449911
14291,125997,8.816527884682667
18230,178557,9.794679100383982
149116,1298582,8.708535636685534
16553,140742,8.502507098411163
19936,136966,6.870284911717496
9652,87976,9.11479486116867
18419,150420,8.166567131766111
5618,34030,6.057315770736917
7144,69378,9.711366181410975
4537,40909,9.016751157152303
11269,92246,8.185819504836276
46725,350987,7.511760299625468
8043,89443,11.120601765510381
48629,348991,7.176602438873923
83724,645615,7.711229754908986
16647,162884,9.784585811257283
9878,73662,7.457177566308969
16895,150443,8.904587155963302
9047,61936,6.846026307063115
29758,340760,11.451038376234962
7747,82829,10.691751645798373
5095,44318,8.698331697742885
53496,600977,11.234054882608046
6304,61704,9.788071065989847
18877,146988,7.7866186364358745
3974,45585,11.47081026673377
141739,1251330,8.828409964794446
5439,43100,7.9242507813936385
30325,321641,10.60646331409728
45937,550988,11.994427150227486
32126,251243,7.820550333063562
11110,98915,8.903240324032403
6299,45863,7.2809969836481985
27585,261254,9.470871850643466
16275,138466,8.5078955453149
50212,564109,11.234545526965666
3775,35289,9.348079470198675
19904,218012,10.953175241157556
5168,34403,6.656927244582043
26081,209405,8.02902496069936
3507,28238,8.05189620758483
11372,108573,9.547397115722829
52940,527702,9.967925953910086
12270,101350,8.2599837000815
8697,73007,8.394503851902956
25071,203115,8.101591480196243
2317,21954,9.475183426845058
17503,195930,11.194081014683197
8369,84474,10.093679053650376
59919,684983,11.431816285318513
24312,255179,10.496010200723923
24079,218680,9.081772498857926
14186,141671,9.986677005498379
21949,241259,10.991799170805049
181046,1617291,8.933039117130454
18760,168716,8.993390191897655
23731,170693,7.192827946567781
11367,103750,9.127298319697369
21360,179383,8.39808052434457
6382,37073,5.808994045753682
8111,82479,10.168783134015534
5369,53938,10.046191097038555
12701,122281,9.627667112825762
58659,456747,7.7864777783460335
9051,106163,11.729422163296872
55387,403127,7.278368570242114
99461,737176,7.411709112114296
20268,189037,9.326869942766923
12328,94351,7.653390655418559
21434,194355,9.067602873938602
10676,80427,7.5334394904458595
46724,459364,9.83143566475473
7734,86813,11.224851305921904
6359,56872,8.943544582481522
65028,680157,10.45944823768223
7472,75078,10.047912205567451
23820,200940,8.435768261964736
4953,54406,10.98445386634363
176880,1700216,9.612256897331525
6083,52952,8.70491533782673
35007,376829,10.764389979147028
57931,630583,10.885070169684624
38221,317242,8.300201459930404
14235,127551,8.960379346680716
7084,56906,8.033032185206098
32730,334079,10.207118851206843
19143,176966,9.244423549077991
60622,683773,11.279288047243575
4225,42875,10.14792899408284
23910,268933,11.247720618987872
6225,42387,6.809156626506024
31070,259532,8.353138075313808
4116,35954,8.735179786200195
12175,124723,10.244188911704311
64423,634261,9.845257128665228
14019,128557,9.170197588986376
10874,90194,8.294463858745631
28881,246150,8.522904331567467
2682,29549,11.017524235645041
17757,179888,10.130540068705299
7471,76042,10.178289385624414
75376,814489,10.805680853322013
23211,242530,10.448925078626512
22473,206327,9.181106216348507
14617,150945,10.326674420195662
22286,232351,10.425872745221215
185595,1627941,8.771470136587732
18102,166204,9.18152690310463
23024,158399,6.879734190410007
10993,102732,9.345219685254254
21122,179485,8.49753811192122
5663,30434,5.374183295073283
8182,77943,9.526154974333904
5183,49947,9.636696893690912
12635,115074,9.107558369608231
62480,461401,7.384779129321383
9245,95314,10.30978907517577
51043,368639,7.2221264424113
98284,738742,7.51640144886248
21343,197658,9.261022349247996
10725,84709,7.8982750582750585
21098,198203,9.39439757322969
10271,77034,7.500146042254892
131136,1095498,8.353907393850658
7528,75425,10.019261424017003
5979,56648,9.474494062552266
77292,745911,9.65055891942245
7561,72345,9.568178812326412
26268,212456,8.088015836759554
5196,52200,10.046189376443419
173696,1595300,9.184437177597642
5467,43430,7.944027803182733
33764,344232,10.195237531098211
79694,823892,10.3381935904836
34711,302446,8.71326092593126
15412,134377,8.718985206332727
6654,52082,7.82717162608957
34254,326261,9.524756232848718
19590,170888,8.723226135783563
67990,716193,10.53379908810119
3660,35661,9.74344262295082
25303,257040,10.158479231711654
5768,40329,6.991851595006935
34480,281678,8.16931554524362
4420,37627,8.51289592760181
11154,111827,10.025730679576833
65173,629582,9.660166019670722
13203,117406,8.89237294554268
10992,90537,8.236626637554584
27097,239990,8.856700003690445
2645,25700,9.716446124763705
20660,193968,9.388576960309777
9097,86449,9.503022974607013
104624,961691,9.191877580669827
26064,252290,9.67963474524248
23793,221093,9.292354894296642
16707,150130,8.986053749925182
30986,274882,8.871167624088297
249791,1839324,7.363451845743041
20344,166532,8.185804168305152
25557,170625,6.676253081347576
12807,108495,8.471539002108223
25283,200945,7.947830558082506
10121,42596,4.208675032111452
8493,82552,9.72000470976098
6035,53763,8.908533554266777
15800,130896,8.284556962025317
71597,506960,7.080743606575695
11132,107524,9.65900107797341
64910,424107,6.53376983515637
153834,944025,6.136647295136315
24336,211536,8.692307692307692
11977,86737,7.241963763880771
24699,203752,8.249402809830357
13658,89832,6.57724410601845
233944,1646438,7.037744075505249
8481,75384,8.888574460558896
6891,59352,8.612973443622115
81335,726134,8.927694104629003
8713,80542,9.243888442557099
30129,222420,7.382256297918948
5581,49542,8.876903780684465
202727,1716323,8.466178654052001
6395,54290,8.489444878811572
38318,375519,9.800067853228247
109244,979827,8.969160777708616
43507,331746,7.625117797136093
18819,143652,7.633349274669217
7770,54231,6.97953667953668
39394,326111,8.278189572016043
23305,184690,7.9249088178502465
70969,675904,9.52393298482436
4379,36337,8.298013245033113
34285,299966,8.749190608137669
6570,42846,6.521461187214612
45745,324860,7.101541152038474
5737,41825,7.290395677183197
13464,121675,9.037061794414736
74634,670504,8.983894739662889
15062,123085,8.171889523303678
13545,92379,6.82015503875969
31463,251234,7.985061818644121
3497,28982,8.287675150128681
27453,245157,8.930062288274506
10577,103064,9.744161860641013
153015,1405966,9.188419436003006
29758,289589,9.731467168492506
25449,221383,8.699084443396597
22523,206313,9.160103005816277
35110,306878,8.740472799772144
315420,2350301,7.451337898674783
24642,193091,7.83584936287639
27990,190852,6.818578063594141
17939,144596,8.06042700261999
28795,242070,8.406667824275047
8889,64180,7.22015974800315
9667,92559,9.574738802110272
7497,64934,8.661331199146325
17506,142174,8.121444076316692
78817,575903,7.306837357422891
12011,121261,10.095828823578387
73682,463819,6.294875274829674
197586,1231460,6.232526596013888
30249,258405,8.542596449469404
13206,100574,7.615780705739815
31889,240229,7.533287340462229
18142,115145,6.346874655495535
432143,2880355,6.665282094121622
9053,86097,9.510328068043743
8356,74452,8.910004786979416
102203,859388,8.408637711221784
11299,100717,8.913797681210726
34419,262161,7.616752375141637
6751,63047,9.338912753666124
235241,2067391,8.788395730336124
6947,54067,7.782783935511731
44689,434120,9.714247353934972
156542,1354295,8.651320412413282
49472,369582,7.470528783958603
21426,166150,7.754597218332867
8241,59405,7.2084698458924885
53153,405657,7.631874024043798
26118,207719,7.953097480664676
75832,689119,9.087443295706299
6203,49178,7.928099306787039
49160,389873,7.9306956875508545
7587,53017,6.987873994991433
60425,464768,7.691650806785271
5335,42606,7.986129334582943
15088,140836,9.334305408271474
91039,820408,9.01161040872593
16652,138413,8.312094643286091
15633,120719,7.722062304100301
34807,291078,8.362628206969863
4356,35627,8.178833792470156
39666,359533,9.06400947915091
10487,105425,10.0529226661581
323389,2999686,9.275782416841636
45820,450347,9.828611959842863
37374,266827,7.139374966554289
33111,294292,8.888043248467277
36596,325454,8.893157722155427
471629,3301166,6.999497486371703
34180,258355,7.55866003510825
43806,233579,5.332123453408209
32097,254810,7.938748169610867
47476,405935,8.550320161765946
8076,51334,6.356364536899455
10675,99183,9.291147540983607
8738,76644,8.771343556878005
20259,170145,8.398489560195468
104597,780718,7.464057286537855
14410,144029,9.995072866065232
118020,602799,5.107600406710727
380441,2552484,6.709276865532369
45904,400300,8.72037295224817
15279,114947,7.5232017802212185
37095,278877,7.5179134654266075
35593,199864,5.615261427808838
984363,6689047,6.795305187212441
10926,104571,9.570840197693576
9475,82500,8.70712401055409
182718,1527077,8.357561926028087
16014,130198,8.130261021606096
48328,351146,7.2658914087071675
9491,86281,9.090822884838268
287326,2524872,8.787481815081128
7716,54474,7.059875583203732
64036,622487,9.720891373602349
294471,2545857,8.645527063785568
60880,419902,6.897207621550591
29323,219963,7.501381168366129
12631,72659,5.752434486580635
65757,535183,8.13879891114254
32953,235882,7.15813431250569
126444,1131845,8.951353959064882
7295,62496,8.566963673749143
52131,466883,8.955957108054708
7894,54574,6.913351912845199
120989,954598,7.889956938234055
7660,56233,7.341122715404699
17719,162492,9.170494948924883
134207,1173137,8.74125045638454
20402,159358,7.810900892069405
19736,120635,6.112434130522902
39397,348452,8.844632840063964
6283,52815,8.406016234282985
58247,595757,10.228114752691125
12939,135405,10.46487363783909
471037,4855848,10.308846226517238
62633,651503,10.401912729711174
47192,295450,6.260595016104425
48862,482537,9.875506528590725
43194,390541,9.041556697689494
573248,4163820,7.263557831863347
43404,335645,7.733043037508064
64756,315251,4.8682901970473775
46740,448072,9.5864783910997
73591,749485,10.184465491704149
9150,56069,6.12775956284153
12614,125844,9.976534009830347
11689,112981,9.665583026777313
28438,234092,8.231661860890357
126787,1047301,8.26031848691112
16330,172425,10.558787507654623
163507,816461,4.993431473881852
546372,4050918,7.4142122949199445
59718,566734,9.490170467865635
16991,150341,8.848272614913778
54822,389360,7.1022582175039215
56368,348256,6.1782571671870565
1078923,8346458,7.735916279474995
13410,131515,9.80723340790455
12076,108753,9.005713812520701
278332,2381396,8.555954759064715
29181,242192,8.299647030602104
52461,400086,7.626351003602676
13956,139849,10.020707939237603
277065,2562247,9.247819103820403
11312,70868,6.264851485148514
87571,918531,10.488986079866622
414785,3930210,9.475294429644274
77819,514633,6.613205001349285
62513,443828,7.099771247580503
21777,108864,4.999035679845709
111975,937138,8.369171690109399
56248,385719,6.857470487839568
197046,1742823,8.844751986845711
9535,88567,9.288620870477189
60929,525463,8.624185527417158
9755,77847,7.98021527421835
194652,1749274,8.986673653494442
9122,79633,8.729774172330629
21643,211406,9.767869519013075
174638,1651293,9.455519417308947
27984,197497,7.057497141223556
38225,221477,5.794035317200785
41511,373427,8.995856519958565
10119,104401,10.317323846229865
45279,421354,9.30572671657943
10881,102742,9.442330668137119
342988,3088278,9.004040957701145
53121,504361,9.494569002842567
26087,185519,7.111549814083643
35196,332211,9.438885100579611
37353,320521,8.580863652183226
511494,3351533,6.552438542778606
36698,256730,6.995749087143714
35424,226180,6.384936766034327
31619,280652,8.876055536228217
44338,393014,8.864044386305201
7256,44450,6.125964718853362
11263,100627,8.93429814436651
9777,92165,9.426715761481027
20981,170688,8.135360564320099
115588,931535,8.05909783022459
16339,146325,8.955566436134403
98654,538921,5.462738459667119
315872,2126844,6.7332463782798095
54618,449877,8.236790069207954
15390,123693,8.037231968810916
43580,316813,7.269687930243231
32232,199757,6.19747455944403
909960,6132983,6.739838014857796
11062,110485,9.987796058578919
10436,86238,8.263510923725566
292237,2387648,8.170245383028158
16368,161058,9.839809384164223
42904,322733,7.522212381129965
10922,105567,9.665537447353964
319861,2361231,7.382053454469285
7812,52622,6.736047107014849
70549,652005,9.241874441877277
349931,2874797,8.215325306989092
62227,393940,6.330692464685748
28859,241361,8.363456807235178
9315,67055,7.198604401502952
72517,597811,8.243735951569978
32565,224087,6.8812221710425305
212934,1742547,8.183507565724591
8144,69130,8.488457760314342
67271,497655,7.397764266920367
8414,59558,7.078440694081293
106515,878832,8.250781580059147
8338,66437,7.967977932357879
20142,173035,8.59075563499156
148230,1198644,8.086379275450314
19959,145338,7.281827746881106
18352,129723,7.068602877070619
40440,309268,7.6475766567754695
6452,63344,9.817730936143832
29060,333763,11.485306262904336
10500,114048,10.861714285714285
186133,1833509,9.850531609118212
39015,446843,11.453107779059335
22358,164923,7.376464800071563
23532,263504,11.197688254292029
28452,287336,10.098973710108252
373237,2891398,7.746815026377342
26796,241099,8.997574264815643
25904,184206,7.111102532427425
17000,172230,10.131176470588235
33114,315687,9.533339373074833
4918,35829,7.28527856852379
11542,116639,10.105614278287991
7580,76962,10.153298153034301
16240,141655,8.722598522167488
77314,690572,8.932043355666503
16691,188039,11.265891797974957
66642,425055,6.378184928423517
134459,920307,6.844517659658335
48417,438498,9.056694962513166
12818,111990,8.736932438757997
24348,223845,9.193568260226712
16755,115990,6.922709638913757
114480,980558,8.565321453529
12555,150390,11.978494623655914
8397,85424,10.173157079909492
433299,3692158,8.521039743918172
12423,128507,10.344280769540369
39000,286750,7.352564102564102
7222,83535,11.566740515092771
316832,2783989,8.786956494293506
6142,53042,8.635949202214263
58736,640148,10.898733315172977
192722,1851249,9.605800064341382
37429,300141,8.01894253119239
20915,189866,9.077982309347359
7431,51097,6.876194321087337
40425,412225,10.197278911564625
23177,178393,7.6969840790438795
302659,2704183,8.934751651198214
5990,56958,9.508848080133555
57999,516909,8.912377799617234
5647,44433,7.868425712767841
47292,410596,8.682144971665398
5333,48450,9.084942808925558
18557,193805,10.443767850406855
110276,1045195,9.477991584750988
17100,152438,8.914502923976608
12745,88420,6.937622597096901
34849,326497,9.368905850956986
4369,45203,10.346303501945526
61385,509759,8.304292579620428
11563,101052,8.739254518723515
494202,4118609,8.333857410532536
72300,644974,8.920802213001384
31511,222259,7.053378185395576
34732,287185,8.268599562363239
29774,246518,8.279639954322564
938127,4971040,5.298898763173856
60873,373277,6.1320618336536725
38043,234682,6.168861551402361
36213,254580,7.0300720735647415
48052,412739,8.589423957379505
12497,84942,6.796991277906698
13958,115902,8.30362516119788
9982,79337,7.948006411540773
20259,142939,7.055580235944518
157112,1145121,7.288564845460563
23203,189021,8.146403482308322
126809,801295,6.318912695471141
316740,1907288,6.021620256361684
82990,623473,7.512628027473189
15070,104491,6.9337093563370935
39368,306692,7.790388132493396
26097,150195,5.755259225198299
1330176,8509557,6.397316595698614
14319,119012,8.311474264962637
12803,100890,7.880184331797235
691530,5406616,7.818339045305337
15523,149964,9.660761450750499
39512,277498,7.023132212998583
13176,116377,8.832498482088646
663277,4221869,6.365167192590728
10123,83520,8.250518620962165
94595,846465,8.948305935831703
527296,3934762,7.462150291297488
62502,395683,6.330725416786663
20353,158638,7.794330074190537
10306,69253,6.719677857558704
57568,432528,7.5133407448582545
37124,251595,6.777152246525159
445216,3456870,7.764478365557393
10157,81525,8.026484198089987
125246,838185,6.692309534835444
7474,49984,6.687717420390688
148149,1052308,7.1030381575305945
7843,59936,7.641973734540355
24656,191838,7.780580791693706
199746,1408496,7.051435322860033
20594,156931,7.620229192968826
15829,109137,6.894750142144166
43680,332920,7.621794871794871
6390,54782,8.573082942097027
37195,321434,8.64186046511628
10250,89980,8.778536585365854
328727,2893387,8.801792977151253
44792,425553,9.500647437042328
24408,175164,7.1764995083579155
26863,230144,8.567323083795555
26052,232858,8.938200522032858
749176,4081986,5.448634232810448
41980,274558,6.5402096236303
27682,185014,6.683548876526262
22329,172963,7.746114917819876
38868,312903,8.050401358443963
10153,55781,5.494041170097508
12303,99199,8.062992765992034
8835,72671,8.225353706847764
17407,125462,7.207560176940311
115663,848181,7.333209410096574
19285,158575,8.22271195229453
96077,597404,6.217971002425138
202302,1181647,5.8410050320807505
60595,453929,7.491195643204885
13780,99076,7.189840348330915
24947,212147,8.503908285565398
20517,121321,5.91319393673539
232970,1709941,7.339747606988024
11762,107274,9.120387689168508
9897,77504,7.83105991714661
660881,4922262,7.448030734731367
11634,109131,9.380350696235173
34182,251995,7.372154935346089
8013,78675,9.818420067390491
557572,3276785,5.876882268119633
8009,41814,5.220876513921838
67666,619818,9.159962167114948
326920,2642551,8.083173253395326
49282,324542,6.5854064364270934
17002,136498,8.028349605928714
8017,55865,6.968317325682924
41747,349832,8.37981172299806
27630,209952,7.598697068403909
453536,3396521,7.488977721724406
7467,59620,7.984464979241998
104895,673324,6.419028552361886
6762,48973,7.242383910085773
69775,494309,7.084328197778574
6935,52141,7.518529199711608
21748,175466,8.068144197167555
169727,1220652,7.19185515563228
17402,139028,7.989196644063901
12504,97972,7.835252719129879
38888,285687,7.346405060687101
4986,42040,8.43160850381067
31764,288583,9.085222264198464
11205,113471,10.12681838464971
227527,2104204,9.248150768919732
39358,409660,10.408557345393566
26204,189483,7.23107159212334
23176,217746,9.395322747670004
30417,297658,9.785909195515666
544268,3467445,6.3708412032307615
33304,252269,7.574735767475378
32723,191264,5.844940867279895
17351,145638,8.393637254336927
32595,292414,8.971130541494095
9944,62030,6.23793242156074
13461,121788,9.047470470247381
8368,76665,9.161687380497131
16551,138350,8.359011540088213
94582,755682,7.989702057473938
17339,169112,9.753272968452622
87755,687148,7.830300267791009
141811,980087,6.911219863057168
52760,436244,8.268460955269143
14108,112081,7.9444995747093845
23568,212662,9.023336727766463
16787,116789,6.957109668195628
141132,1062759,7.530248278207635
13178,124705,9.463120352101988
8684,77738,8.951865499769692
714083,5731315,8.026118812518993
10615,100537,9.471219971738106
36353,282208,7.762990674772371
7182,73956,10.297410192147034
487369,3356649,6.887284583139264
8517,55789,6.55031114242104
56919,588572,10.340518983116358
238056,2068370,8.688585878952852
39585,317745,8.026904130352406
18722,161005,8.599775664993055
9705,64852,6.682328696548171
76784,425980,5.547770368826839
28966,258840,8.935993923910791
511552,4251071,8.31014442324534
6914,62405,9.025889499566098
82852,610447,7.367921112344904
5950,46200,7.764705882352941
47998,385515,8.031897162381766
5835,53974,9.250042844901456
22982,193717,8.429074928204681
138875,1171664,8.436824482448245
18315,153126,8.36068796068796
14137,113638,8.038339110136521
35381,306681,8.667957378253865
4834,43134,8.923045097227968
21689,228008,10.51261007884181
8846,91150,10.304092245082524
202818,1868850,9.214418838564624
35325,400894,11.348733191790517
22617,185993,8.223592872617942
18218,186026,10.21110989131628
25763,251105,9.746729806311377
399253,2551643,6.391042772377415
24668,190975,7.74181125344576
24034,169472,7.051343929433303
13402,125470,9.362035517087001
30522,275102,9.013236354105235
4364,30999,7.103345554537122
9779,98313,10.053481951119746
6558,64470,9.830741079597438
14726,120435,8.178391959798995
75851,624528,8.233615904866118
13770,147525,10.713507625272332
68625,428840,6.249034608378871
141143,869520,6.160560566234245
43867,370451,8.44486744021702
11824,96603,8.170077807848443
26197,232565,8.877543230140855
18227,108563,5.956163932627421
143606,1120476,7.8024316532735405
9460,113186,11.964693446088795
7021,61835,8.807149978635522
545583,4391862,8.049851260028264
9269,89286,9.632754342431761
42903,294352,6.860872200079249
5793,64646,11.15933022613499
290907,2196803,7.551564589370486
4417,41855,9.475888612180213
52770,556348,10.542884214515823
202371,1774576,8.768924401223495
37534,284414,7.577503063888741
16907,145505,8.606198615957886
6554,50298,7.6743973146170275
34495,329291,9.54605015219597
21152,164317,7.76839069591528
406158,3431008,8.44747118116595
5278,46526,8.815081470253885
67119,512696,7.638612017461524
5582,41132,7.3686850591185955
42670,358072,8.391656901804547
4740,39800,8.396624472573839
15754,155439,9.866637044560111
108229,916305,8.466353749919152
14448,125611,8.694006090808417
11230,86138,7.670347284060552
32069,270763,8.443138233184696
3945,38392,9.731812420785804
29331,307866,10.496266748491358
11051,133865,12.113383404216814
301389,2797546,9.282176854497012
43099,527343,12.235620316016613
25518,237637,9.312524492515088
23522,263032,11.182382450471898
33475,367054,10.965018670649739
566163,3532084,6.238634456861363
31353,248896,7.9385066819762065
29225,217947,7.457553464499572
17868,166803,9.335292142377435
38247,391421,10.234031427301488
5072,35480,6.995268138801261
11102,130378,11.743649792830121
8414,98334,11.686950320893748
18148,160765,8.858551906546175
93324,831077,8.905286957267155
18844,189580,10.060496709828062
82807,561341,6.778907580277029
159794,1050506,6.574126688110943
58800,488662,8.310578231292517
14074,121837,8.656885036237032
34302,331314,9.658737099877559
19307,132660,6.871083026881442
286008,2088174,7.301103465637325
11628,141921,12.205108359133128
9232,85251,9.23429376083189
651520,5096738,7.822841969548134
11604,126249,10.879782833505688
44696,320371,7.167777877214963
7814,92055,11.780778090606603
403979,2880533,7.13040281796826
5228,48055,9.191851568477428
65375,726635,11.114875717017208
291350,2483719,8.524863566157542
46073,357806,7.766066893842381
21040,193003,9.1731463878327
7890,65501,8.301774397972117
40855,404409,9.898641537143556
28537,241431,8.46027963696254
462701,3796218,8.204473299171603
7019,66706,9.503632996153298
98594,691730,7.015944175101933
7603,58508,7.695383401288965
51812,436524,8.425152474330272
6552,59488,9.079365079365079
19897,203500,10.227672513444238
144737,1255568,8.6748239911011
18308,169783,9.273705483941447
13490,116627,8.645441067457377
39931,350018,8.765570609301044
4662,48393,10.38030888030888
43374,363124,8.371927883063586
12337,119719,9.704060954851261
432254,3407100,7.882171130862872
58100,566709,9.754027538726334
30537,266039,8.712021482136425
31787,280737,8.831818038820902
39749,357599,8.996427583083852
769323,4586725,5.962027652884419
45874,315915,6.886580633910276
35866,245183,6.83608431383483
25862,215353,8.327004872012992
46963,400604,8.53020462917616
6681,39446,5.904205957192037
13029,119836,9.197636042674034
9438,84545,8.957936003390548
23542,184058,7.818282219012828
128133,966655,7.54415334066946
23415,212396,9.070937433269272
110267,701610,6.362828407411103
260664,1501544,5.760457907497775
75575,582827,7.711902084022494
15328,126970,8.283533402922755
44084,353678,8.022820070773976
22565,143267,6.349080434300909
1059596,6518336,6.151718202031717
13173,129511,9.831549381310255
10434,93544,8.965305731263179
648820,4937244,7.6095743041213275
15127,129294,8.547233423679513
39009,304599,7.808428824117511
10275,97992,9.536934306569343
491769,3446886,7.009156738224655
5823,46378,7.964623046539584
80204,742818,9.261607899855369
455183,3393548,7.455348727874283
56106,415106,7.398602644993406
27603,210016,7.608448357062638
10426,66131,6.342892768079801
54540,445114,8.161239457279061
38624,285607,7.394547431648716
453089,3534422,7.800723478168749
7995,68991,8.629268292682926
112994,787887,6.9728215657468535
7224,55293,7.65406976744186
108790,734611,6.752559977939149
8477,65949,7.779756989501003
22408,200975,8.968895037486613
173248,1348851,7.78566563538973
19516,176154,9.026132404181185
18793,131444,6.99430639067738
42734,361923,8.469204848598306
6109,53643,8.78097888361434
53172,463746,8.721620401715189
13549,134356,9.916303786257288
470813,3748187,7.961094957021153
62273,620610,9.965956353475825
29912,228699,7.645727467237229
34275,311864,9.098876732312181
38342,370245,9.656382035365917
905397,5061620,5.5904978699951515
54111,352768,6.519339875441223
36232,246869,6.813562596599691
34783,265545,7.634332863755283
45973,400825,8.71870445696387
9264,49200,5.310880829015544
14555,140184,9.631329440054964
9931,91652,9.228879266941899
23708,203387,8.578834148810529
150369,1161287,7.722914962525521
26098,239094,9.161391677523183
127608,811528,6.35953858692245
347328,1941422,5.589592546526626
74845,611397,8.168842274033002
15953,133291,8.35523099103617
48230,402704,8.34965788928053
29471,172764,5.862169590444844
1600689,9405293,5.8757778681555255
14493,148399,10.239356930932175
12325,101469,8.232778904665315
507213,3993225,7.872875892376576
16537,161135,9.743907601136845
41079,316098,7.694880595924925
13035,122234,9.377368622938244
558051,3897263,6.983703998380077
7832,58074,7.414964249233912
